Date,SI1,SI2,SI3,,,
7/06/2021,28.018,28.05,28.094,,,
8/06/2021,27.731,27.762,27.808,,,
9/06/2021,28.002,28.032,28.078,,,
10/06/2021,28.031,28.062,28.106,,,
11/06/2021,28.146,28.18,28.224,,,
14/06/2021,28.039,28.074,28.119,,,
15/06/2021,27.693,27.73,27.774,,,
16/06/2021,27.812,27.848,27.892,,,
17/06/2021,25.856,25.892,25.936,,,
18/06/2021,25.969,26.009,26.054,,,
21/06/2021,26.025,26.065,26.114,,,
22/06/2021,25.857,25.898,25.951,,,
23/06/2021,26.111,26.152,26.207,,,
24/06/2021,26.05,26.089,26.142,,,
25/06/2021,26.087,26.126,26.178,,,
28/06/2021,26.223,26.254,26.302,,,
29/06/2021,25.872,25.901,25.946,,,
30/06/2021,26.165,26.194,26.239,,,
1/07/2021,26.075,26.1,26.141,,,
2/07/2021,26.481,26.501,26.544,,,
6/07/2021,26.154,26.174,26.22,,,
7/07/2021,26.11,26.129,26.178,,,
8/07/2021,25.967,25.987,26.032,,,
9/07/2021,26.211,26.234,26.279,,,
12/07/2021,26.217,26.239,26.282,,,
13/07/2021,26.115,26.14,26.185,,,
14/07/2021,26.246,26.271,26.316,,,
15/07/2021,26.375,26.394,26.438,,,
16/07/2021,25.777,25.795,25.844,,,
19/07/2021,25.126,25.144,25.193,,,
20/07/2021,24.977,24.995,25.043,,,
21/07/2021,25.238,25.255,25.303,,,
22/07/2021,25.365,25.381,25.428,,,
23/07/2021,25.218,25.233,25.28,,,
26/07/2021,25.295,25.318,25.368,,,
27/07/2021,24.632,24.649,24.701,,,
28/07/2021,24.856,24.877,24.931,,,
29/07/2021,25.782,25.835,25.887,,,
30/07/2021,25.547,25.6,25.651,,,
2/08/2021,25.575,25.628,25.68,,,
3/08/2021,25.582,25.633,25.684,,,
4/08/2021,25.461,25.512,25.563,,,
5/08/2021,25.292,25.342,25.393,,,
6/08/2021,24.326,24.377,24.429,,,
9/08/2021,23.269,23.319,23.37,,,
10/08/2021,23.392,23.442,23.493,,,
11/08/2021,23.488,23.539,23.591,,,
12/08/2021,23.116,23.169,23.222,,,
13/08/2021,23.779,23.832,23.886,,,
16/08/2021,23.791,23.839,23.894,,,
17/08/2021,23.659,23.707,23.76,,,
18/08/2021,23.422,23.47,23.523,,,
19/08/2021,23.23,23.279,23.332,,,
20/08/2021,23.112,23.16,23.211,,,
23/08/2021,23.656,23.703,23.755,,,
24/08/2021,23.894,23.937,23.981,,,
25/08/2021,23.775,23.822,23.87,,,
26/08/2021,23.55,23.596,23.642,,,
27/08/2021,24.062,24.11,24.158,,,
30/08/2021,23.96,24.006,24.054,,,
31/08/2021,23.96,24.006,24.059,,,
1/09/2021,24.177,24.221,24.274,,,
2/09/2021,23.875,23.918,23.969,,,
3/09/2021,24.762,24.802,24.852,,,
7/09/2021,24.334,24.373,24.421,,,
8/09/2021,24.012,24.056,24.105,,,
9/09/2021,24.133,24.177,24.226,,,
10/09/2021,23.855,23.9,23.949,,,
13/09/2021,23.753,23.796,23.846,,,
14/09/2021,23.842,23.885,23.936,,,
15/09/2021,23.759,23.801,23.85,,,
16/09/2021,22.752,22.794,22.842,,,
17/09/2021,22.295,22.337,22.385,,,
20/09/2021,22.163,22.204,22.253,,,
21/09/2021,22.573,22.611,22.66,,,
22/09/2021,22.869,22.907,22.957,,,
23/09/2021,22.642,22.679,22.727,,,
24/09/2021,22.388,22.425,22.473,,,
27/09/2021,22.657,22.694,22.742,,,
28/09/2021,22.43,22.467,22.514,,,
29/09/2021,21.485,21.53,21.562,,,
30/09/2021,22.047,22.09,22.117,,,
1/10/2021,22.536,22.578,22.61,,,
4/10/2021,22.644,22.688,22.721,,,
5/10/2021,22.608,22.654,22.688,,,
6/10/2021,22.532,22.581,22.615,,,
7/10/2021,22.658,22.707,22.743,,,
8/10/2021,22.705,22.755,22.791,,,
11/10/2021,22.665,22.715,22.751,,,
12/10/2021,22.514,22.564,22.599,,,
13/10/2021,23.17,23.221,23.254,,,
14/10/2021,23.477,23.527,23.56,,,
15/10/2021,23.349,23.399,23.431,,,
18/10/2021,23.264,23.313,23.345,,,
19/10/2021,23.883,23.93,23.96,,,
20/10/2021,24.445,24.491,24.518,,,
21/10/2021,24.17,24.216,24.247,,,
22/10/2021,24.449,24.498,24.531,,,
25/10/2021,24.592,24.64,24.67,,,
26/10/2021,24.088,24.136,24.168,,,
27/10/2021,24.191,24.241,24.275,,,
28/10/2021,24.12,24.168,24.186,,,
29/10/2021,23.949,23.992,24.011,,,
1/11/2021,24.073,24.119,24.139,,,
2/11/2021,23.507,23.552,23.568,,,
3/11/2021,23.231,23.276,23.285,,,
4/11/2021,23.911,23.956,23.976,,,
5/11/2021,24.157,24.206,24.239,,,
8/11/2021,24.542,24.593,24.627,,,
9/11/2021,24.318,24.369,24.403,,,
10/11/2021,24.772,24.823,24.855,,,
11/11/2021,25.301,25.354,25.388,,,
12/11/2021,25.346,25.398,25.434,,,
15/11/2021,25.105,25.16,25.195,,,
16/11/2021,24.944,24.999,25.034,,,
17/11/2021,25.167,25.223,25.257,,,
18/11/2021,24.9,24.96,24.994,,,
19/11/2021,24.781,24.844,24.88,,,
22/11/2021,24.297,24.362,24.4,,,
23/11/2021,23.435,23.492,23.528,,,
24/11/2021,23.496,23.536,23.571,,,
26/11/2021,23.107,23.135,23.169,,,
29/11/2021,22.799,22.852,22.887,,,
30/11/2021,22.765,22.815,22.849,,,
1/12/2021,22.299,22.339,22.373,,,
2/12/2021,22.28,22.316,22.348,,,
3/12/2021,22.445,22.481,22.512,,,
6/12/2021,22.228,22.263,22.295,,,
7/12/2021,22.487,22.523,22.554,,,
8/12/2021,22.39,22.432,22.462,,,
9/12/2021,21.974,22.013,22.043,,,
10/12/2021,22.16,22.195,22.225,,,
13/12/2021,22.29,22.328,22.359,,,
14/12/2021,21.887,21.924,21.953,,,
15/12/2021,21.508,21.545,21.574,,,
16/12/2021,22.455,22.485,22.515,,,
17/12/2021,22.507,22.533,22.563,,,
20/12/2021,22.275,22.291,22.321,,,
21/12/2021,22.502,22.529,22.56,,,
22/12/2021,22.792,22.819,22.85,,,
23/12/2021,22.931,22.94,22.971,,,
27/12/2021,22.979,22.989,23.019,,,
28/12/2021,23.111,23.121,23.151,,,
29/12/2021,22.848,22.858,22.888,,,
30/12/2021,23.06,23.091,23.124,,,
31/12/2021,23.352,23.381,23.414,,,
3/01/2022,22.81,22.84,22.876,,,
4/01/2022,23.056,23.086,23.12,,,
5/01/2022,23.17,23.202,23.237,,,
6/01/2022,22.19,22.221,22.258,,,
7/01/2022,22.409,22.443,22.481,,,
10/01/2022,22.462,22.497,22.538,,,
11/01/2022,22.812,22.848,22.889,,,
12/01/2022,23.207,23.243,23.285,,,
13/01/2022,23.162,23.199,23.241,,,
14/01/2022,22.918,22.954,22.994,,,
18/01/2022,23.492,23.528,23.569,,,
19/01/2022,24.231,24.267,24.31,,,
20/01/2022,24.716,24.752,24.795,,,
21/01/2022,24.32,24.357,24.4,,,
24/01/2022,23.8,23.837,23.881,,,
25/01/2022,23.896,23.934,23.98,,,
26/01/2022,23.807,23.846,23.89,,,
27/01/2022,22.676,22.714,22.758,,,
28/01/2022,22.301,22.34,22.383,,,
31/01/2022,22.393,22.432,22.479,,,
1/02/2022,22.595,22.635,22.681,,,
2/02/2022,22.707,22.748,22.792,,,
3/02/2022,22.375,22.417,22.464,,,
4/02/2022,22.475,22.517,22.564,,,
7/02/2022,23.076,23.119,23.165,,,
8/02/2022,23.2,23.243,23.294,,,
9/02/2022,23.341,23.386,23.441,,,
10/02/2022,23.522,23.569,23.631,,,
11/02/2022,23.369,23.42,23.48,,,
14/02/2022,23.848,23.897,23.957,,,
15/02/2022,23.342,23.39,23.441,,,
16/02/2022,23.605,23.654,23.713,,,
17/02/2022,23.875,23.922,23.983,,,
18/02/2022,23.992,24.038,24.101,,,
22/02/2022,24.311,24.356,24.416,,,
23/02/2022,24.553,24.598,24.657,,,
24/02/2022,24.687,24.71,24.763,,,
25/02/2022,23.997,24.017,24.073,,,
28/02/2022,24.361,24.366,24.418,,,
1/03/2022,25.534,25.541,25.59,,,
2/03/2022,25.183,25.19,25.243,,,
3/03/2022,25.205,25.212,25.266,,,
4/03/2022,25.782,25.789,25.831,,,
7/03/2022,25.713,25.72,25.75,,,
8/03/2022,26.888,26.895,26.879,,,
9/03/2022,25.757,25.816,25.791,,,
10/03/2022,26.202,26.256,26.232,,,
11/03/2022,26.106,26.16,26.154,,,
14/03/2022,25.244,25.298,25.305,,,
15/03/2022,25.123,25.158,25.167,,,
16/03/2022,24.67,24.71,24.736,,,
17/03/2022,25.584,25.616,25.643,,,
18/03/2022,25.055,25.087,25.127,,,
21/03/2022,25.282,25.313,25.358,,,
22/03/2022,24.885,24.904,24.956,,,
23/03/2022,25.17,25.189,25.242,,,
24/03/2022,25.9,25.92,25.954,,,
25/03/2022,25.595,25.615,25.667,,,
28/03/2022,25.176,25.196,25.251,,,
29/03/2022,24.716,24.736,24.797,,,
30/03/2022,25.113,25.179,25.248,,,
31/03/2022,25.133,25.202,25.285,,,
1/04/2022,24.654,24.722,24.801,,,
4/04/2022,24.59,24.664,24.743,,,
5/04/2022,24.534,24.613,24.693,,,
6/04/2022,24.458,24.538,24.62,,,
7/04/2022,24.735,24.819,24.904,,,
8/04/2022,24.823,24.908,24.996,,,
11/04/2022,24.987,25.062,25.149,,,
12/04/2022,25.735,25.812,25.899,,,
13/04/2022,26.03,26.113,26.197,,,
14/04/2022,25.7,25.785,25.868,,,
18/04/2022,26.15,26.236,26.316,,,
19/04/2022,25.391,25.478,25.556,,,
20/04/2022,25.271,25.355,25.433,,,
21/04/2022,24.621,24.702,24.783,,,
22/04/2022,24.259,24.318,24.397,,,
25/04/2022,23.67,23.73,23.798,,,
26/04/2022,23.544,23.59,23.656,,,
27/04/2022,23.46,23.505,23.57,,,
28/04/2022,23.129,23.181,23.252,,,
29/04/2022,23.04,23.085,23.156,,,
2/05/2022,22.544,22.584,22.657,,,
3/05/2022,22.621,22.665,22.747,,,
4/05/2022,22.362,22.402,22.496,,,
5/05/2022,22.4,22.443,22.54,,,
6/05/2022,22.325,22.367,22.462,,,
9/05/2022,21.782,21.82,21.918,,,
10/05/2022,21.39,21.424,21.518,,,
11/05/2022,21.55,21.575,21.673,,,
12/05/2022,20.757,20.773,20.866,,,
13/05/2022,20.984,21.001,21.09,,,
16/05/2022,21.535,21.551,21.64,,,
17/05/2022,21.737,21.75,21.839,,,
18/05/2022,21.533,21.544,21.637,,,
19/05/2022,21.898,21.908,22.002,,,
20/05/2022,21.669,21.674,21.768,,,
23/05/2022,21.723,21.723,21.816,,,
24/05/2022,22.063,22.063,22.156,,,
25/05/2022,21.86,21.87,21.963,,,
26/05/2022,21.941,21.965,22.059,,,
27/05/2022,22.096,22.191,22.367,,,
31/05/2022,21.688,21.781,21.949,,,
1/06/2022,21.915,22.007,22.173,,,
2/06/2022,22.275,22.366,22.525,,,
3/06/2022,21.908,21.999,22.156,,,
6/06/2022,22.092,22.187,22.35,,,
7/06/2022,22.178,22.275,22.449,,,
8/06/2022,22.094,22.19,22.364,,,
9/06/2022,21.817,21.91,22.088,,,
10/06/2022,21.931,22.024,22.207,,,
13/06/2022,21.255,21.348,21.534,,,
14/06/2022,20.954,21.042,21.227,,,
15/06/2022,21.42,21.502,21.682,,,
16/06/2022,21.885,21.975,22.15,,,
17/06/2022,21.587,21.681,21.859,,,
21/06/2022,21.768,21.851,22.018,,,
22/06/2022,21.421,21.497,21.664,,,
23/06/2022,21.042,21.091,21.247,,,
24/06/2022,21.125,21.159,21.311,,,
27/06/2022,21.168,21.187,21.355,,,
28/06/2022,20.806,20.872,21.044,,,
29/06/2022,20.668,20.738,20.901,,,
30/06/2022,20.282,20.352,20.507,,,
1/07/2022,19.597,19.667,19.824,,,
5/07/2022,19.052,19.121,19.275,,,
6/07/2022,19.085,19.159,19.308,,,
7/07/2022,19.122,19.188,19.352,,,
8/07/2022,19.167,19.236,19.405,,,
11/07/2022,19.067,19.132,19.297,,,
12/07/2022,18.899,18.958,19.121,,,
13/07/2022,19.138,19.194,19.357,,,
14/07/2022,18.169,18.225,18.386,,,
15/07/2022,18.548,18.594,18.741,,,
18/07/2022,18.791,18.84,18.963,,,
19/07/2022,18.67,18.713,18.848,,,
20/07/2022,18.639,18.668,18.808,,,
21/07/2022,18.687,18.719,18.857,,,
22/07/2022,18.585,18.617,18.76,,,
25/07/2022,18.294,18.328,18.474,,,
26/07/2022,18.487,18.535,18.686,,,
27/07/2022,18.553,18.6,18.75,,,
28/07/2022,19.868,20.018,20.162,,,
29/07/2022,20.197,20.344,20.504,,,
1/08/2022,20.362,20.512,20.673,,,
2/08/2022,20.139,20.292,20.466,,,
3/08/2022,19.894,20.045,20.226,,,
4/08/2022,20.122,20.275,20.472,,,
5/08/2022,19.842,19.994,20.185,,,
8/08/2022,20.614,20.764,20.96,,,
9/08/2022,20.482,20.631,20.814,,,
10/08/2022,20.742,20.889,21.052,,,
11/08/2022,20.349,20.499,20.677,,,
12/08/2022,20.698,20.845,21.028,,,
15/08/2022,20.272,20.412,20.589,,,
16/08/2022,20.085,20.204,20.377,,,
17/08/2022,19.731,19.845,20.007,,,
18/08/2022,19.464,19.569,19.736,,,
19/08/2022,19.069,19.176,19.344,,,
22/08/2022,18.878,18.98,19.141,,,
23/08/2022,19.026,19.121,19.287,,,
24/08/2022,18.907,18.974,19.147,,,
25/08/2022,19.12,19.161,19.303,,,
26/08/2022,18.746,18.825,18.984,,,
29/08/2022,18.557,18.67,18.835,,,
30/08/2022,18.159,18.287,18.446,,,
31/08/2022,17.762,17.882,18.036,,,
1/09/2022,17.551,17.666,17.819,,,
2/09/2022,17.776,17.881,18.017,,,
6/09/2022,17.795,17.908,18.041,,,
7/09/2022,18.137,18.26,18.385,,,
8/09/2022,18.33,18.442,18.574,,,
9/09/2022,18.658,18.767,18.901,,,
12/09/2022,19.755,19.86,20.003,,,
13/09/2022,19.39,19.491,19.636,,,
14/09/2022,19.471,19.569,19.724,,,
15/09/2022,19.175,19.269,19.419,,,
16/09/2022,19.296,19.381,19.525,,,
19/09/2022,19.273,19.358,19.511,,,
20/09/2022,19.102,19.183,19.341,,,
21/09/2022,19.411,19.48,19.634,,,
22/09/2022,19.548,19.617,19.764,,,
23/09/2022,18.841,18.91,19.053,,,
26/09/2022,18.406,18.48,18.619,,,
27/09/2022,18.257,18.337,18.478,,,
28/09/2022,18.796,18.88,19.023,,,
29/09/2022,18.712,18.858,18.968,,,
30/09/2022,19.039,19.184,19.292,,,
3/10/2022,20.589,20.728,20.831,,,
4/10/2022,21.099,21.239,21.354,,,
5/10/2022,20.544,20.693,20.819,,,
6/10/2022,20.66,20.828,20.95,,,
7/10/2022,20.255,20.444,20.571,,,
10/10/2022,19.615,19.805,19.938,,,
11/10/2022,19.487,19.683,19.818,,,
12/10/2022,18.938,19.141,19.28,,,
13/10/2022,18.918,19.124,19.266,,,
14/10/2022,18.071,18.277,18.415,,,
17/10/2022,18.719,18.919,19.048,,,
18/10/2022,18.6,18.78,18.897,,,
19/10/2022,18.359,18.528,18.643,,,
20/10/2022,18.689,18.859,18.979,,,
21/10/2022,19.066,19.234,19.347,,,
24/10/2022,19.189,19.362,19.475,,,
25/10/2022,19.349,19.532,19.655,,,
26/10/2022,19.486,19.669,19.785,,,
27/10/2022,19.494,19.678,19.807,,,
28/10/2022,19.147,19.323,19.45,,,
31/10/2022,19.119,19.296,19.42,,,
1/11/2022,19.667,19.828,19.945,,,
2/11/2022,19.594,19.747,19.85,,,
3/11/2022,19.43,19.578,19.675,,,
4/11/2022,20.784,20.9,20.998,,,
7/11/2022,20.919,21.072,21.208,,,
8/11/2022,21.502,21.657,21.801,,,
9/11/2022,21.327,21.478,21.621,,,
10/11/2022,21.702,21.853,22.007,,,
11/11/2022,21.667,21.822,21.983,,,
14/11/2022,22.113,22.267,22.421,,,
15/11/2022,21.518,21.694,21.848,,,
16/11/2022,21.524,21.726,21.882,,,
17/11/2022,20.975,21.164,21.271,,,
18/11/2022,20.997,21.196,21.342,,,
21/11/2022,20.872,21.062,21.215,,,
22/11/2022,21.049,21.229,21.368,,,
23/11/2022,21.367,21.526,21.642,,,
25/11/2022,21.43,21.609,21.722,,,
28/11/2022,20.915,21.125,21.262,,,
29/11/2022,21.204,21.436,21.587,,,
30/11/2022,21.55,21.781,21.931,,,
1/12/2022,22.637,22.841,22.993,,,
2/12/2022,23.038,23.25,23.408,,,
5/12/2022,22.199,22.417,22.576,,,
6/12/2022,22.123,22.335,22.496,,,
7/12/2022,22.71,22.922,23.094,,,
8/12/2022,23.063,23.246,23.421,,,
9/12/2022,23.535,23.717,23.887,,,
12/12/2022,23.22,23.403,23.572,,,
13/12/2022,23.801,23.99,24.155,,,
14/12/2022,23.946,24.136,24.305,,,
15/12/2022,23.128,23.305,23.476,,,
16/12/2022,23.151,23.328,23.497,,,
19/12/2022,23.029,23.199,23.358,,,
20/12/2022,24.094,24.271,24.43,,,
21/12/2022,24.035,24.194,24.354,,,
22/12/2022,23.476,23.622,23.779,,,
23/12/2022,23.764,23.92,24.072,,,
27/12/2022,24.04,24.217,24.37,,,
28/12/2022,23.663,23.84,24.003,,,
29/12/2022,24.25,24.411,24.585,,,
30/12/2022,24.04,24.207,24.385,,,
3/01/2023,24.236,24.407,24.599,,,
4/01/2023,23.964,24.139,24.33,,,
5/01/2023,23.424,23.6,23.794,,,
6/01/2023,23.982,24.164,24.362,,,
9/01/2023,23.871,24.062,24.26,,,
10/01/2023,23.665,23.857,24.055,,,
11/01/2023,23.481,23.669,23.87,,,
12/01/2023,24.004,24.194,24.397,,,
13/01/2023,24.372,24.561,24.765,,,
17/01/2023,24.068,24.259,24.445,,,
18/01/2023,23.647,23.836,24.013,,,
19/01/2023,23.87,24.061,24.25,,,
20/01/2023,23.935,24.125,24.308,,,
23/01/2023,23.554,23.746,23.943,,,
24/01/2023,23.749,23.943,24.148,,,
25/01/2023,23.941,24.141,24.351,,,
26/01/2023,24.02,24.221,24.421,,,
27/01/2023,23.622,23.822,24.022,,,
30/01/2023,23.733,23.936,24.136,,,
31/01/2023,23.836,24.041,24.253,,,
1/02/2023,23.609,23.812,24.026,,,
2/02/2023,23.615,23.818,24.034,,,
3/02/2023,22.405,22.607,22.82,,,
6/02/2023,22.237,22.436,22.657,,,
7/02/2023,22.177,22.38,22.576,,,
8/02/2023,22.42,22.621,22.819,,,
9/02/2023,22.143,22.34,22.532,,,
10/02/2023,22.075,22.265,22.465,,,
13/02/2023,21.852,22.042,22.239,,,
14/02/2023,21.873,22.06,22.236,,,
15/02/2023,21.572,21.749,21.93,,,
16/02/2023,21.71,21.875,22.06,,,
17/02/2023,21.715,21.861,22.037,,,
21/02/2023,21.89,22.027,22.212,,,
22/02/2023,21.677,21.816,21.997,,,
23/02/2023,21.306,21.438,21.616,,,
24/02/2023,20.81,20.936,21.111,,,
27/02/2023,20.67,20.793,20.972,,,
28/02/2023,20.961,21.071,21.25,,,
1/03/2023,20.959,21.095,21.276,,,
2/03/2023,20.766,20.901,21.076,,,
3/03/2023,21.093,21.238,21.411,,,
6/03/2023,20.984,21.135,21.321,,,
7/03/2023,20.054,20.199,20.383,,,
8/03/2023,20.005,20.151,20.331,,,
9/03/2023,20.025,20.165,20.345,,,
10/03/2023,20.375,20.506,20.686,,,
13/03/2023,21.793,21.923,22.092,,,
14/03/2023,21.929,22.04,22.214,,,
15/03/2023,21.774,21.882,22.058,,,
16/03/2023,21.588,21.692,21.87,,,
17/03/2023,22.351,22.462,22.642,,,
20/03/2023,22.533,22.646,22.821,,,
21/03/2023,22.324,22.425,22.605,,,
22/03/2023,22.675,22.786,22.968,,,
23/03/2023,23.144,23.256,23.443,,,
24/03/2023,23.247,23.339,23.528,,,
27/03/2023,23.054,23.145,23.335,,,
28/03/2023,23.324,23.42,23.61,,,
29/03/2023,23.376,23.466,23.658,,,
30/03/2023,23.989,24.182,24.379,,,
31/03/2023,24.156,24.35,24.549,,,
3/04/2023,24.021,24.22,24.424,,,
4/04/2023,25.101,25.306,25.507,,,
5/04/2023,25.037,25.248,25.454,,,
6/04/2023,25.093,25.299,25.5,,,
7/04/2023,25.093,25.299,25.5,,,
10/04/2023,24.912,25.126,25.34,,,
11/04/2023,25.186,25.405,25.621,,,
12/04/2023,25.458,25.676,25.888,,,
13/04/2023,25.925,26.143,26.36,,,
14/04/2023,25.46,25.684,25.902,,,
17/04/2023,25.088,25.307,25.526,,,
18/04/2023,25.263,25.484,25.703,,,
19/04/2023,25.371,25.59,25.809,,,
20/04/2023,25.373,25.595,25.816,,,
21/04/2023,25.058,25.28,25.503,,,
24/04/2023,25.311,25.524,25.752,,,
25/04/2023,24.882,25.088,25.305,,,
26/04/2023,24.876,25.071,25.283,,,
27/04/2023,24.983,25.209,25.427,,,
28/04/2023,24.999,25.226,25.444,,,
1/05/2023,25.009,25.23,25.444,,,
2/05/2023,25.404,25.619,25.83,,,
3/05/2023,25.476,25.681,25.892,,,
4/05/2023,26.035,26.227,26.443,,,
5/05/2023,25.743,25.93,26.144,,,
8/05/2023,25.636,25.834,26.046,,,
9/05/2023,25.698,25.898,26.113,,,
10/05/2023,25.461,25.658,25.875,,,
11/05/2023,24.255,24.424,24.648,,,
12/05/2023,23.992,24.154,24.371,,,
15/05/2023,24.127,24.291,24.502,,,
16/05/2023,23.737,23.893,24.101,,,
17/05/2023,23.752,23.897,24.106,,,
18/05/2023,23.495,23.633,23.845,,,
19/05/2023,23.92,24.06,24.273,,,
22/05/2023,23.715,23.861,24.075,,,
23/05/2023,23.474,23.624,23.836,,,
24/05/2023,23.115,23.24,23.456,,,
25/05/2023,22.786,22.91,23.124,,,
26/05/2023,23.24,23.36,23.574,,,
30/05/2023,23.239,23.455,23.771,,,
31/05/2023,23.587,23.806,24.135,,,
1/06/2023,23.987,24.207,24.528,,,
2/06/2023,23.747,23.966,24.299,,,
5/06/2023,23.635,23.855,24.184,,,
6/06/2023,23.67,23.889,24.216,,,
7/06/2023,23.529,23.749,24.066,,,
8/06/2023,24.348,24.567,24.878,,,
9/06/2023,24.41,24.629,24.941,,,
12/06/2023,24.059,24.275,24.594,,,
13/06/2023,23.822,24.039,24.364,,,
14/06/2023,24.105,24.323,24.654,,,
15/06/2023,23.947,24.158,24.487,,,
16/06/2023,24.126,24.339,24.666,,,
20/06/2023,23.234,23.445,23.778,,,
21/06/2023,22.81,23.019,23.348,,,
22/06/2023,22.467,22.67,22.999,,,
23/06/2023,22.354,22.549,22.878,,,
26/06/2023,22.826,23.024,23.351,,,
27/06/2023,22.96,23.148,23.469,,,
28/06/2023,22.889,23.084,23.399,,,
29/06/2023,22.591,22.798,23.112,,,
30/06/2023,22.81,23.02,23.337,,,
3/07/2023,22.896,23.112,23.433,,,
5/07/2023,23.197,23.402,23.725,,,
6/07/2023,22.686,22.89,23.215,,,
7/07/2023,23.092,23.289,23.617,,,
10/07/2023,23.151,23.345,23.678,,,
11/07/2023,23.086,23.281,23.611,,,
12/07/2023,24.119,24.31,24.643,,,
13/07/2023,24.768,24.949,25.282,,,
14/07/2023,25.014,25.194,25.531,,,
17/07/2023,24.844,25.018,25.361,,,
18/07/2023,25.084,25.256,25.604,,,
19/07/2023,25.219,25.387,25.736,,,
20/07/2023,24.805,24.962,25.31,,,
21/07/2023,24.698,24.855,25.204,,,
24/07/2023,24.436,24.581,24.934,,,
25/07/2023,24.68,24.824,25.186,,,
26/07/2023,24.825,24.97,25.333,,,
27/07/2023,24.236,24.367,24.726,,,
28/07/2023,24.495,24.859,25.232,,,
31/07/2023,24.972,25.335,25.706,,,
1/08/2023,24.326,24.688,25.064,,,
2/08/2023,23.872,24.234,24.61,,,
3/08/2023,23.697,24.059,24.432,,,
4/08/2023,23.716,24.082,24.452,,,
7/08/2023,23.232,23.595,23.964,,,
8/08/2023,22.807,23.157,23.519,,,
9/08/2023,22.731,23.07,23.424,,,
10/08/2023,22.821,23.164,23.526,,,
11/08/2023,22.743,23.082,23.448,,,
14/08/2023,22.708,23.034,23.384,,,
15/08/2023,22.656,22.973,23.317,,,
16/08/2023,22.535,22.856,23.198,,,
17/08/2023,22.715,23.042,23.391,,,
18/08/2023,22.733,23.06,23.41,,,
21/08/2023,23.34,23.659,24.008,,,
22/08/2023,23.45,23.763,24.109,,,
23/08/2023,24.392,24.71,25.054,,,
24/08/2023,24.23,24.575,24.923,,,
25/08/2023,24.234,24.583,24.933,,,
28/08/2023,24.252,24.605,24.965,,,
29/08/2023,24.788,25.139,25.5,,,
30/08/2023,24.734,25.104,25.465,,,
31/08/2023,24.472,24.812,25.176,,,
1/09/2023,24.232,24.562,24.926,,,
5/09/2023,23.558,23.873,24.234,,,
6/09/2023,23.206,23.503,23.865,,,
7/09/2023,22.95,23.24,23.593,,,
8/09/2023,22.892,23.174,23.527,,,
11/09/2023,23.103,23.383,23.736,,,
12/09/2023,23.127,23.402,23.753,,,
13/09/2023,22.912,23.181,23.534,,,
14/09/2023,22.748,22.994,23.344,,,
15/09/2023,23.126,23.386,23.735,,,
18/09/2023,23.232,23.498,23.84,,,
19/09/2023,23.194,23.456,23.798,,,
20/09/2023,23.579,23.836,24.181,,,
21/09/2023,23.444,23.687,24.027,,,
22/09/2023,23.596,23.844,24.186,,,
25/09/2023,23.145,23.385,23.728,,,
26/09/2023,22.95,23.196,23.537,,,
27/09/2023,22.477,22.724,23.059,,,
28/09/2023,22.741,23.078,23.314,,,
29/09/2023,22.45,22.792,23.032,,,
2/10/2023,21.421,21.753,21.989,,,
3/10/2023,21.377,21.706,21.933,,,
4/10/2023,21.146,21.469,21.699,,,
5/10/2023,21.019,21.339,21.558,,,
6/10/2023,21.723,22.052,22.282,,,
9/10/2023,21.924,22.259,22.492,,,
10/10/2023,21.953,22.29,22.524,,,
11/10/2023,22.133,22.473,22.711,,,
12/10/2023,21.959,22.296,22.532,,,
13/10/2023,22.895,23.229,23.467,,,
16/10/2023,22.765,23.095,23.335,,,
17/10/2023,23.024,23.352,23.587,,,
18/10/2023,23.099,23.432,23.671,,,
19/10/2023,23.031,23.367,23.608,,,
20/10/2023,23.504,23.849,24.094,,,
23/10/2023,23.21,23.555,23.797,,,
24/10/2023,23.116,23.46,23.704,,,
25/10/2023,23.007,23.352,23.594,,,
26/10/2023,22.908,23.252,23.493,,,
27/10/2023,22.887,23.23,23.472,,,
30/10/2023,23.396,23.739,23.981,,,
31/10/2023,22.952,23.292,23.533,,,
1/11/2023,22.79,23.127,23.367,,,
2/11/2023,22.846,23.184,23.424,,,
3/11/2023,23.285,23.623,23.864,,,
6/11/2023,23.234,23.575,23.815,,,
7/11/2023,22.589,22.923,23.162,,,
8/11/2023,22.728,23.058,23.29,,,
9/11/2023,22.905,23.242,23.48,,,
10/11/2023,22.281,22.619,22.852,,,
13/11/2023,22.358,22.694,22.928,,,
14/11/2023,23.132,23.466,23.699,,,
15/11/2023,23.538,23.877,24.112,,,
16/11/2023,23.933,24.277,24.512,,,
17/11/2023,23.852,24.201,24.44,,,
20/11/2023,23.614,23.959,24.198,,,
21/11/2023,23.869,24.221,24.457,,,
22/11/2023,23.688,24.033,24.272,,,
24/11/2023,24.341,24.692,24.937,,,
27/11/2023,24.681,25.038,25.283,,,
28/11/2023,24.935,25.302,25.547,,,
29/11/2023,25.072,25.443,25.688,,,
30/11/2023,25.293,25.66,25.903,,,
1/12/2023,25.499,25.857,26.099,,,
4/12/2023,24.555,24.907,25.15,,,
5/12/2023,24.201,24.546,24.786,,,
6/12/2023,23.889,24.228,24.468,,,
7/12/2023,23.732,24.059,24.299,,,
8/12/2023,22.971,23.276,23.516,,,
11/12/2023,22.773,23.058,23.289,,,
